 	 cpu usage 	 io_usage 	 total traffic 	 total load
21:43:59 	 0 	 0 	 0 	 0.0
21:44:00 	 1.52265921130848 	 2.77848514011047 	 2.86660293127557 	 2.17260162350075
21:44:01 	 1.52265921130848 	 2.77848514011047 	 2.86660293127557 	 2.17260162350075
21:44:02 	 1.52265921130848 	 2.77848514011047 	 2.86660293127557 	 2.17260162350075
21:44:03 	 1.52265921130848 	 2.77848514011047 	 2.86660293127557 	 2.17260162350075
21:44:04 	 1.52265921130848 	 2.77848514011047 	 2.86660293127557 	 2.17260162350075
21:44:05 	 1.52265921130848 	 2.77848514011047 	 2.86660293127557 	 2.17260162350075
21:44:06 	 1.52265921130848 	 2.77848514011047 	 2.86660293127557 	 2.17260162350075
21:44:07 	 1.52265921130848 	 2.77848514011047 	 2.86660293127557 	 2.17260162350075
21:44:08 	 4.14121875591558 	 4.81890669358954 	 6.92980154885074 	 5.00778643856786
21:44:09 	 2.6185595446071 	 2.04042155347907 	 4.06319861757517 	 2.83518481506711
21:44:10 	 2.6185595446071 	 2.04042155347907 	 4.06319861757517 	 2.83518481506711
21:44:11 	 2.6185595446071 	 2.04042155347907 	 4.06319861757517 	 2.83518481506711
21:44:12 	 2.6185595446071 	 2.04042155347907 	 4.06319861757517 	 2.83518481506711
21:44:13 	 2.6185595446071 	 2.04042155347907 	 4.06319861757517 	 2.83518481506711
21:44:14 	 2.6185595446071 	 2.04042155347907 	 4.06319861757517 	 2.83518481506711
21:44:15 	 1.10677873641169 	 4.23002268544793 	 4.84293195970446 	 2.82162802949394
21:44:16 	 1.10677873641169 	 4.23002268544793 	 4.84293195970446 	 2.82162802949394
21:44:17 	 1.10677873641169 	 4.23002268544793 	 4.84293195970446 	 2.82162802949394
21:44:18 	 1.10677873641169 	 4.23002268544793 	 4.84293195970446 	 2.82162802949394
21:44:19 	 1.10677873641169 	 4.23002268544793 	 4.84293195970446 	 2.82162802949394
21:44:20 	 1.10677873641169 	 4.23002268544793 	 4.84293195970446 	 2.82162802949394
21:44:21 	 0 	 0 	 0 	 0.0
21:44:22 	 2.10706549871086 	 1.36470997332807 	 2.05617792886829 	 1.90875472490452
21:44:23 	 2.10706549871086 	 1.36470997332807 	 2.05617792886829 	 1.90875472490452
21:44:24 	 2.10706549871086 	 1.36470997332807 	 2.05617792886829 	 1.90875472490452
21:44:25 	 2.10706549871086 	 1.36470997332807 	 2.05617792886829 	 1.90875472490452
21:44:26 	 2.10706549871086 	 1.36470997332807 	 2.05617792886829 	 1.90875472490452
21:44:27 	 2.10706549871086 	 1.36470997332807 	 2.05617792886829 	 1.90875472490452
21:44:28 	 2.10706549871086 	 1.36470997332807 	 2.05617792886829 	 1.90875472490452
21:44:29 	 3.8634547064226 	 3.34633475769272 	 4.21222326809683 	 3.82136685965869
21:44:30 	 3.8634547064226 	 3.34633475769272 	 4.21222326809683 	 3.82136685965869
21:44:31 	 3.8634547064226 	 3.34633475769272 	 4.21222326809683 	 3.82136685965869
21:44:32 	 3.8634547064226 	 3.34633475769272 	 4.21222326809683 	 3.82136685965869
21:44:33 	 1.75638920771174 	 1.98162478436465 	 2.15604533922854 	 1.91261213475417
21:44:34 	 1.75638920771174 	 1.98162478436465 	 2.15604533922854 	 1.91261213475417
21:44:35 	 1.75638920771174 	 1.98162478436465 	 2.15604533922854 	 1.91261213475417
21:44:36 	 1.75638920771174 	 1.98162478436465 	 2.15604533922854 	 1.91261213475417
21:44:37 	 5.97451078617915 	 2.98803142385521 	 3.74403584890084 	 4.67027221127859
21:44:38 	 5.97451078617915 	 2.98803142385521 	 3.74403584890084 	 4.67027221127859
21:44:39 	 5.97451078617915 	 2.98803142385521 	 3.74403584890084 	 4.67027221127859
21:44:40 	 5.97451078617915 	 2.98803142385521 	 3.74403584890084 	 4.67027221127859
21:44:41 	 5.97451078617915 	 2.98803142385521 	 3.74403584890084 	 4.67027221127859
21:44:42 	 5.97451078617915 	 2.98803142385521 	 3.74403584890084 	 4.67027221127859
21:44:43 	 4.21812157846741 	 1.00640663949056 	 1.5879905096723 	 2.75766007652442
21:44:44 	 7.24274021896438 	 3.05818737064021 	 5.4682913402551 	 5.75298978720602
21:44:45 	 7.24274021896438 	 3.05818737064021 	 5.4682913402551 	 5.75298978720602
21:44:46 	 7.24274021896438 	 3.05818737064021 	 5.4682913402551 	 5.75298978720602
21:44:47 	 7.24274021896438 	 3.05818737064021 	 5.4682913402551 	 5.75298978720602
21:44:48 	 7.24274021896438 	 3.05818737064021 	 5.4682913402551 	 5.75298978720602
21:44:49 	 4.21812157846741 	 1.00640663949056 	 1.5879905096723 	 2.75766007652442
21:44:50 	 4.21812157846741 	 1.00640663949056 	 1.5879905096723 	 2.75766007652442
21:44:51 	 4.38801389032662 	 2.94209903417062 	 4.78761149263921 	 4.12643457686577
21:44:52 	 4.38801389032662 	 2.94209903417062 	 4.78761149263921 	 4.12643457686577
21:44:53 	 4.38801389032662 	 2.94209903417062 	 4.78761149263921 	 4.12643457686577
21:44:54 	 4.38801389032662 	 2.94209903417062 	 4.78761149263921 	 4.12643457686577
21:44:55 	 4.38801389032662 	 2.94209903417062 	 4.78761149263921 	 4.12643457686577
21:44:56 	 4.38801389032662 	 2.94209903417062 	 4.78761149263921 	 4.12643457686577
21:44:57 	 4.38801389032662 	 2.94209903417062 	 4.78761149263921 	 4.12643457686577
21:44:58 	 7.28703032118668 	 6.82960528357642 	 7.15145622726728 	 7.13878053830427
21:44:59 	 2.89901643086006 	 3.8875062494058 	 2.36384473462807 	 3.0123459614385
21:45:00 	 2.89901643086006 	 3.8875062494058 	 2.36384473462807 	 3.0123459614385
21:45:01 	 2.89901643086006 	 3.8875062494058 	 2.36384473462807 	 3.0123459614385
21:45:02 	 2.89901643086006 	 3.8875062494058 	 2.36384473462807 	 3.0123459614385
21:45:03 	 2.89901643086006 	 3.8875062494058 	 2.36384473462807 	 3.0123459614385
21:45:04 	 2.89901643086006 	 3.8875062494058 	 2.36384473462807 	 3.0123459614385
21:45:05 	 4.65158903026732 	 5.2817605294874 	 7.0066352789309 	 5.39789346723824
21:45:06 	 1.75257259940726 	 1.3942542800816 	 4.64279054430283 	 2.38554750579974
21:45:07 	 1.75257259940726 	 1.3942542800816 	 4.64279054430283 	 2.38554750579974
21:45:08 	 1.75257259940726 	 1.3942542800816 	 4.64279054430283 	 2.38554750579974
21:45:09 	 1.75257259940726 	 1.3942542800816 	 4.64279054430283 	 2.38554750579974
21:45:10 	 1.75257259940726 	 1.3942542800816 	 4.64279054430283 	 2.38554750579974
21:45:11 	 1.75257259940726 	 1.3942542800816 	 4.64279054430283 	 2.38554750579974
21:45:12 	 5.42731399525055 	 2.68129782783457 	 6.82690363918027 	 5.09070736437898
21:45:13 	 5.42731399525055 	 2.68129782783457 	 6.82690363918027 	 5.09070736437898
21:45:14 	 5.42731399525055 	 2.68129782783457 	 6.82690363918027 	 5.09070736437898
21:45:15 	 3.67474139584329 	 1.28704354775297 	 2.18411309487744 	 2.70515985857925
21:45:16 	 3.67474139584329 	 1.28704354775297 	 2.18411309487744 	 2.70515985857925
21:45:17 	 3.67474139584329 	 1.28704354775297 	 2.18411309487744 	 2.70515985857925
21:45:18 	 3.67474139584329 	 1.28704354775297 	 2.18411309487744 	 2.70515985857925
21:45:19 	 6.83093265094187 	 5.94376028902789 	 5.1267876770265 	 6.18310331698453
21:45:20 	 6.83093265094187 	 5.94376028902789 	 5.1267876770265 	 6.18310331698453
21:45:21 	 6.83093265094187 	 5.94376028902789 	 5.1267876770265 	 6.18310331698453
21:45:22 	 3.15619125509858 	 4.65671674127492 	 2.94267458214906 	 3.47794345840529
21:45:23 	 3.15619125509858 	 4.65671674127492 	 2.94267458214906 	 3.47794345840529
21:45:24 	 3.15619125509858 	 4.65671674127492 	 2.94267458214906 	 3.47794345840529
21:45:25 	 3.15619125509858 	 4.65671674127492 	 2.94267458214906 	 3.47794345840529
21:45:26 	 5.57472825317861 	 7.46929016898324 	 4.15542220979744 	 5.69354222128448
21:45:27 	 2.41853699808003 	 2.81257342770832 	 1.21274762764838 	 2.21559876287919
21:45:28 	 2.41853699808003 	 2.81257342770832 	 1.21274762764838 	 2.21559876287919
21:45:29 	 2.41853699808003 	 2.81257342770832 	 1.21274762764838 	 2.21559876287919
21:45:30 	 2.41853699808003 	 2.81257342770832 	 1.21274762764838 	 2.21559876287919
21:45:31 	 2.41853699808003 	 2.81257342770832 	 1.21274762764838 	 2.21559876287919
21:45:32 	 2.41853699808003 	 2.81257342770832 	 1.21274762764838 	 2.21559876287919
21:45:33 	 2.41853699808003 	 2.81257342770832 	 1.21274762764838 	 2.21559876287919
21:45:34 	 7.33266607524765 	 7.38782089276894 	 3.06011637172714 	 6.27831735374784
21:45:35 	 7.33266607524765 	 7.38782089276894 	 3.06011637172714 	 6.27831735374784
