 	 cpu usage 	 io_usage 	 total traffic 	 total load
21:54:58 	 0 	 0 	 0 	 0.0
21:54:59 	 0 	 0 	 0 	 0.0
21:55:00 	 0 	 0 	 0 	 0.0
21:55:01 	 0 	 0 	 0 	 0.0
21:55:02 	 0 	 0 	 0 	 0.0
21:55:03 	 3.73551593665204 	 4.49054160438799 	 3.37378129344575 	 3.83383869278446
21:55:04 	 3.73551593665204 	 4.49054160438799 	 3.37378129344575 	 3.83383869278446
21:55:05 	 7.51950525519833 	 5.90729815768547 	 4.50422158921789 	 6.362632564325
21:55:06 	 7.51950525519833 	 5.90729815768547 	 4.50422158921789 	 6.362632564325
21:55:07 	 8.61695949440513 	 8.22293281348653 	 7.51330106647089 	 8.24253821719192
21:55:08 	 8.61695949440513 	 8.22293281348653 	 7.51330106647089 	 8.24253821719192
21:55:09 	 4.83297017585884 	 6.80617626018905 	 6.38286077069875 	 5.71374434565137
21:55:10 	 4.83297017585884 	 6.80617626018905 	 6.38286077069875 	 5.71374434565137
21:55:11 	 4.83297017585884 	 6.80617626018905 	 6.38286077069875 	 5.71374434565137
21:55:12 	 4.83297017585884 	 6.80617626018905 	 6.38286077069875 	 5.71374434565137
21:55:13 	 3.73551593665204 	 4.49054160438799 	 3.37378129344575 	 3.83383869278445
21:55:14 	 3.73551593665204 	 4.49054160438799 	 3.37378129344575 	 3.83383869278445
21:55:15 	 3.73551593665204 	 4.49054160438799 	 3.37378129344575 	 3.83383869278445
21:55:16 	 4.18281997504966 	 2.63632785916928 	 3.29772619557475 	 3.57492350121084
21:55:17 	 4.18281997504966 	 2.63632785916928 	 3.29772619557475 	 3.57492350121084
21:55:18 	 4.18281997504966 	 2.63632785916928 	 3.29772619557475 	 3.57492350121084
21:55:19 	 7.09700391603448 	 3.78112010850008 	 6.34529098514436 	 6.08010473142835
21:55:20 	 7.09700391603448 	 3.78112010850008 	 6.34529098514436 	 6.08010473142835
21:55:21 	 7.09700391603448 	 3.78112010850008 	 6.34529098514436 	 6.08010473142835
21:55:22 	 7.09700391603448 	 3.78112010850008 	 6.34529098514436 	 6.08010473142835
21:55:23 	 10.715651598063 	 6.99946462580996 	 8.59465290888884 	 9.25635518270618
21:55:24 	 10.715651598063 	 6.99946462580996 	 8.59465290888884 	 9.25635518270618
21:55:25 	 7.80146765707814 	 5.85467237647916 	 5.54708811931923 	 6.75117395248867
21:55:26 	 7.80146765707814 	 5.85467237647916 	 5.54708811931923 	 6.75117395248867
21:55:27 	 7.80146765707814 	 5.85467237647916 	 5.54708811931923 	 6.75117395248867
21:55:28 	 3.61864768202848 	 3.21834451730988 	 2.24936192374448 	 3.17625045127783
21:55:29 	 3.61864768202848 	 3.21834451730988 	 2.24936192374448 	 3.17625045127783
21:55:30 	 7.18495576890908 	 6.56771336901524 	 6.55400926046496 	 6.87290854182459
21:55:31 	 7.18495576890908 	 6.56771336901524 	 6.55400926046496 	 6.87290854182459
21:55:32 	 7.18495576890908 	 6.56771336901524 	 6.55400926046496 	 6.87290854182459
21:55:33 	 7.18495576890908 	 6.56771336901524 	 6.55400926046496 	 6.87290854182459
21:55:34 	 3.5663080868806 	 3.34936885170536 	 4.30464733672048 	 3.69665809054676
21:55:35 	 3.5663080868806 	 3.34936885170536 	 4.30464733672048 	 3.69665809054676
21:55:36 	 3.5663080868806 	 3.34936885170536 	 4.30464733672048 	 3.69665809054676
21:55:37 	 3.5663080868806 	 3.34936885170536 	 4.30464733672048 	 3.69665809054676
21:55:38 	 3.5663080868806 	 3.34936885170536 	 4.30464733672048 	 3.69665809054676
21:55:39 	 0 	 0 	 0 	 0.0
21:55:40 	 0 	 0 	 0 	 0.0
21:55:41 	 0 	 0 	 0 	 0.0
21:55:42 	 0 	 0 	 0 	 0.0
21:55:43 	 0 	 0 	 0 	 0.0
