 	 cpu usage 	 io_usage 	 total traffic 	 total load
21:54:58 	 0 	 0 	 0 	 0.0
21:54:59 	 0 	 0 	 0 	 0.0
21:55:00 	 0 	 0 	 0 	 0.0
21:55:01 	 0 	 0 	 0 	 0.0
21:55:02 	 4.12770749114106 	 1.18567427381555 	 4.49845024099348 	 3.48488487427279
21:55:03 	 7.1637586551904 	 3.24631291194987 	 6.21041507098449 	 5.94606132332879
21:55:04 	 7.1637586551904 	 3.24631291194987 	 6.21041507098449 	 5.94606132332879
21:55:05 	 7.1637586551904 	 3.24631291194987 	 6.21041507098449 	 5.94606132332879
21:55:06 	 11.8802235347556 	 6.48056218202187 	 11.0880023758706 	 10.3322529068509
21:55:07 	 8.84417237070621 	 4.41992354388755 	 9.37603754587957 	 7.87107645779489
21:55:08 	 8.84417237070621 	 4.41992354388755 	 9.37603754587957 	 7.87107645779489
21:55:09 	 8.84417237070621 	 4.41992354388755 	 9.37603754587957 	 7.87107645779489
21:55:10 	 8.84417237070621 	 4.41992354388755 	 9.37603754587957 	 7.87107645779489
21:55:11 	 4.71646487956515 	 3.234249270072 	 4.87758730488609 	 4.3861915835221
21:55:12 	 4.71646487956515 	 3.234249270072 	 4.87758730488609 	 4.3861915835221
21:55:13 	 7.46234416827147 	 7.2277457614272 	 9.71110855587172 	 7.96588566346047
21:55:14 	 10.6615532673316 	 8.76969861925759 	 11.7117427290418 	 10.4511369707406
21:55:15 	 10.6615532673316 	 8.76969861925759 	 11.7117427290418 	 10.4511369707406
21:55:16 	 10.6615532673316 	 8.76969861925759 	 11.7117427290418 	 10.4511369707406
21:55:17 	 10.6615532673316 	 8.76969861925759 	 11.7117427290418 	 10.4511369707406
21:55:18 	 7.46234416827147 	 7.2277457614272 	 9.71110855587172 	 7.96588566346047
21:55:19 	 7.46234416827147 	 7.2277457614272 	 9.71110855587172 	 7.96588566346047
21:55:20 	 2.74587928870632 	 3.9934964913552 	 4.83352125098563 	 3.57969407993837
21:55:21 	 2.74587928870632 	 3.9934964913552 	 4.83352125098563 	 3.57969407993837
21:55:22 	 2.74587928870632 	 3.9934964913552 	 4.83352125098563 	 3.57969407993837
21:55:23 	 2.74587928870632 	 3.9934964913552 	 4.83352125098563 	 3.57969407993837
21:55:24 	 2.74587928870632 	 3.9934964913552 	 4.83352125098563 	 3.57969407993837
21:55:25 	 7.62874717834301 	 6.50646338408736 	 9.78540570978 	 7.88734086263835
21:55:26 	 7.62874717834301 	 6.50646338408736 	 9.78540570978 	 7.88734086263835
21:55:27 	 4.88286788963669 	 2.51296689273216 	 4.95188445879437 	 4.30764678269998
21:55:28 	 4.88286788963669 	 2.51296689273216 	 4.95188445879437 	 4.30764678269998
21:55:29 	 4.88286788963669 	 2.51296689273216 	 4.95188445879437 	 4.30764678269998
21:55:30 	 4.88286788963669 	 2.51296689273216 	 4.95188445879437 	 4.30764678269998
21:55:31 	 4.88286788963669 	 2.51296689273216 	 4.95188445879437 	 4.30764678269998
21:55:32 	 4.88286788963669 	 2.51296689273216 	 4.95188445879437 	 4.30764678269998
21:55:33 	 8.88178419700125e-16 	 1.33226762955019e-15 	 8.88178419700125e-16 	 9.99200722162641e-16
21:55:34 	 8.88178419700125e-16 	 1.33226762955019e-15 	 8.88178419700125e-16 	 9.99200722162641e-16
21:55:35 	 8.88178419700125e-16 	 1.33226762955019e-15 	 8.88178419700125e-16 	 9.99200722162641e-16
21:55:36 	 8.88178419700125e-16 	 1.33226762955019e-15 	 8.88178419700125e-16 	 9.99200722162641e-16
21:55:37 	 3.35971067950832 	 2.22981454914272 	 1.18661173220667 	 2.53396191009151
21:55:38 	 5.04219118861437 	 6.15218263540416 	 4.23817003210334 	 5.11868376118406
21:55:39 	 5.04219118861437 	 6.15218263540416 	 4.23817003210334 	 5.11868376118406
