 	 cpu usage 	 io_usage 	 total traffic 	 total load
21:54:58 	 0 	 0 	 0 	 0.0
21:54:59 	 0 	 0 	 0 	 0.0
21:55:00 	 0 	 0 	 0 	 0.0
21:55:01 	 0 	 0 	 0 	 0.0
21:55:02 	 0 	 0 	 0 	 0.0
21:55:03 	 0 	 0 	 0 	 0.0
21:55:04 	 0 	 0 	 0 	 0.0
21:55:05 	 0 	 0 	 0 	 0.0
21:55:06 	 0 	 0 	 0 	 0.0
21:55:07 	 3.87446758767913 	 3.95190590781881 	 4.93511743985166 	 4.15898963075718
21:55:08 	 3.87446758767913 	 3.95190590781881 	 4.93511743985166 	 4.15898963075718
21:55:09 	 3.87446758767913 	 3.95190590781881 	 4.93511743985166 	 4.15898963075718
21:55:10 	 3.87446758767913 	 3.95190590781881 	 4.93511743985166 	 4.15898963075718
21:55:11 	 3.87446758767913 	 3.95190590781881 	 4.93511743985166 	 4.15898963075718
21:55:12 	 3.87446758767913 	 3.95190590781881 	 4.93511743985166 	 4.15898963075718
21:55:13 	 3.87446758767913 	 3.95190590781881 	 4.93511743985166 	 4.15898963075718
21:55:14 	 3.87446758767913 	 3.95190590781881 	 4.93511743985166 	 4.15898963075718
21:55:15 	 0 	 0 	 0 	 0.0
21:55:16 	 0 	 0 	 0 	 0.0
21:55:17 	 0 	 0 	 0 	 0.0
21:55:18 	 0 	 0 	 0 	 0.0
21:55:19 	 0 	 0 	 0 	 0.0
21:55:20 	 5.90416083479529 	 7.74999590714746 	 6.45254575768365 	 6.50271583360542
21:55:21 	 5.90416083479529 	 7.74999590714746 	 6.45254575768365 	 6.50271583360542
21:55:22 	 5.90416083479529 	 7.74999590714746 	 6.45254575768365 	 6.50271583360542
21:55:23 	 5.90416083479529 	 7.74999590714746 	 6.45254575768365 	 6.50271583360542
21:55:24 	 5.90416083479529 	 7.74999590714746 	 6.45254575768365 	 6.50271583360542
21:55:25 	 5.90416083479529 	 7.74999590714746 	 6.45254575768365 	 6.50271583360542
21:55:26 	 3.9356834068516 	 8.2211134665096 	 6.39440699981646 	 5.62172182000732
21:55:27 	 3.9356834068516 	 8.2211134665096 	 6.39440699981646 	 5.62172182000732
21:55:28 	 3.9356834068516 	 8.2211134665096 	 6.39440699981646 	 5.62172182000732
21:55:29 	 3.9356834068516 	 8.2211134665096 	 6.39440699981646 	 5.62172182000732
21:55:30 	 3.9356834068516 	 8.2211134665096 	 6.39440699981646 	 5.62172182000732
21:55:31 	 3.9356834068516 	 8.2211134665096 	 6.39440699981646 	 5.62172182000732
21:55:32 	 8.37193978080341 	 11.3889153781831 	 9.8457001077019 	 9.49462376187295
21:55:33 	 5.94543981750974 	 6.70933305475438 	 6.47345425960203 	 6.26841673734397
21:55:34 	 5.94543981750974 	 6.70933305475438 	 6.47345425960203 	 6.26841673734397
21:55:35 	 5.94543981750974 	 6.70933305475438 	 6.47345425960203 	 6.26841673734397
21:55:36 	 5.94543981750974 	 6.70933305475438 	 6.47345425960203 	 6.26841673734397
21:55:37 	 4.43625637395181 	 3.16780191167347 	 3.45129310788544 	 3.87290194186563
21:55:38 	 4.43625637395181 	 3.16780191167347 	 3.45129310788544 	 3.87290194186563
21:55:39 	 6.24084276218056 	 4.67627601812404 	 6.38473765866997 	 5.88567480028878
21:55:40 	 6.24084276218056 	 4.67627601812404 	 6.38473765866997 	 5.88567480028878
21:55:41 	 6.24084276218056 	 4.67627601812404 	 6.38473765866997 	 5.88567480028878
21:55:42 	 6.24084276218056 	 4.67627601812404 	 6.38473765866997 	 5.88567480028878
21:55:43 	 6.24084276218056 	 4.67627601812404 	 6.38473765866997 	 5.88567480028878
21:55:44 	 8.62075106474367 	 6.64163675755423 	 9.23564165189426 	 8.27969513473396
21:55:45 	 4.18449469079186 	 3.47383484588076 	 5.78434854400882 	 4.40679319286832
